t,E,M,x,y,r,phi
6.756e+11,1.95888,1.77376,-3.47051e+07,5.4416e+07,6.4541e+07,2.13853
6.7563e+11,1.95896,1.77383,-3.47092e+07,5.44144e+07,6.45418e+07,2.1386
6.7566e+11,1.95903,1.77391,-3.47132e+07,5.44127e+07,6.45426e+07,2.13866
6.7569e+11,1.9591,1.77399,-3.47173e+07,5.44111e+07,6.45435e+07,2.13873
6.7572e+11,1.95918,1.77407,-3.47214e+07,5.44095e+07,6.45443e+07,2.1388
6.7575e+11,1.95925,1.77415,-3.47254e+07,5.44078e+07,6.45451e+07,2.13886
6.7578e+11,1.95932,1.77423,-3.47295e+07,5.44062e+07,6.45459e+07,2.13893
6.7581e+11,1.9594,1.77431,-3.47336e+07,5.44046e+07,6.45467e+07,2.139
6.7584e+11,1.95947,1.77439,-3.47376e+07,5.44029e+07,6.45475e+07,2.13906
6.7587e+11,1.95954,1.77447,-3.47417e+07,5.44013e+07,6.45483e+07,2.13913
6.759e+11,1.95962,1.77454,-3.47458e+07,5.43997e+07,6.45492e+07,2.1392
6.7593e+11,1.95969,1.77462,-3.47498e+07,5.43981e+07,6.455e+07,2.13926
6.7596e+11,1.95976,1.7747,-3.47539e+07,5.43964e+07,6.45508e+07,2.13933
6.7599e+11,1.95983,1.77478,-3.47579e+07,5.43948e+07,6.45516e+07,2.1394
6.7602e+11,1.95991,1.77486,-3.4762e+07,5.43932e+07,6.45524e+07,2.13946
6.7605e+11,1.95998,1.77494,-3.47661e+07,5.43915e+07,6.45532e+07,2.13953
6.7608e+11,1.96005,1.77502,-3.47701e+07,5.43899e+07,6.4554e+07,2.1396
6.7611e+11,1.96013,1.7751,-3.47742e+07,5.43883e+07,6.45548e+07,2.13966
6.7614e+11,1.9602,1.77517,-3.47783e+07,5.43866e+07,6.45557e+07,2.13973
6.7617e+11,1.96027,1.77525,-3.47823e+07,5.4385e+07,6.45565e+07,2.1398
6.762e+11,1.96035,1.77533,-3.47864e+07,5.43834e+07,6.45573e+07,2.13986
6.7623e+11,1.96042,1.77541,-3.47905e+07,5.43817e+07,6.45581e+07,2.13993
6.7626e+11,1.96049,1.77549,-3.47945e+07,5.43801e+07,6.45589e+07,2.14
6.7629e+11,1.96057,1.77557,-3.47986e+07,5.43784e+07,6.45597e+07,2.14006
6.7632e+11,1.96064,1.77565,-3.48026e+07,5.43768e+07,6.45605e+07,2.14013
6.7635e+11,1.96071,1.77573,-3.48067e+07,5.43752e+07,6.45613e+07,2.1402
6.7638e+11,1.96079,1.7758,-3.48108e+07,5.43735e+07,6.45622e+07,2.14026
6.7641e+11,1.96086,1.77588,-3.48148e+07,5.43719e+07,6.4563e+07,2.14033
6.7644e+11,1.96093,1.77596,-3.48189e+07,5.43703e+07,6.45638e+07,2.1404
6.7647e+11,1.96101,1.77604,-3.4823e+07,5.43686e+07,6.45646e+07,2.14046
6.765e+11,1.96108,1.77612,-3.4827e+07,5.4367e+07,6.45654e+07,2.14053
6.7653e+11,1.96115,1.7762,-3.48311e+07,5.43654e+07,6.45662e+07,2.1406
6.7656e+11,1.96123,1.77628,-3.48351e+07,5.43637e+07,6.4567e+07,2.14066
6.7659e+11,1.9613,1.77636,-3.48392e+07,5.43621e+07,6.45678e+07,2.14073
6.7662e+11,1.96137,1.77643,-3.48433e+07,5.43604e+07,6.45687e+07,2.1408
6.7665e+11,1.96145,1.77651,-3.48473e+07,5.43588e+07,6.45695e+07,2.14086
6.7668e+11,1.96152,1.77659,-3.48514e+07,5.43572e+07,6.45703e+07,2.14093
6.7671e+11,1.96159,1.77667,-3.48554e+07,5.43555e+07,6.45711e+07,2.141
6.7674e+11,1.96166,1.77675,-3.48595e+07,5.43539e+07,6.45719e+07,2.14106
6.7677e+11,1.96174,1.77683,-3.48636e+07,5.43523e+07,6.45727e+07,2.14113
6.768e+11,1.96181,1.77691,-3.48676e+07,5.43506e+07,6.45735e+07,2.1412
6.7683e+11,1.96188,1.77699,-3.48717e+07,5.4349e+07,6.45743e+07,2.14126
6.7686e+11,1.96196,1.77706,-3.48757e+07,5.43473e+07,6.45751e+07,2.14133
6.7689e+11,1.96203,1.77714,-3.48798e+07,5.43457e+07,6.4576e+07,2.14139
6.7692e+11,1.9621,1.77722,-3.48839e+07,5.43441e+07,6.45768e+07,2.14146
6.7695e+11,1.96218,1.7773,-3.48879e+07,5.43424e+07,6.45776e+07,2.14153
6.7698e+11,1.96225,1.77738,-3.4892e+07,5.43408e+07,6.45784e+07,2.14159
6.7701e+11,1.96232,1.77746,-3.4896e+07,5.43391e+07,6.45792e+07,2.14166
6.7704e+11,1.9624,1.77754,-3.49001e+07,5.43375e+07,6.458e+07,2.14173
6.7707e+11,1.96247,1.77762,-3.49041e+07,5.43358e+07,6.45808e+07,2.14179
6.771e+11,1.96254,1.77769,-3.49082e+07,5.43342e+07,6.45816e+07,2.14186
6.7713e+11,1.96262,1.77777,-3.49123e+07,5.43326e+07,6.45825e+07,2.14193
6.7716e+11,1.96269,1.77785,-3.49163e+07,5.43309e+07,6.45833e+07,2.14199
6.7719e+11,1.96276,1.77793,-3.49204e+07,5.43293e+07,6.45841e+07,2.14206
6.7722e+11,1.96284,1.77801,-3.49244e+07,5.43276e+07,6.45849e+07,2.14213
6.7725e+11,1.96291,1.77809,-3.49285e+07,5.4326e+07,6.45857e+07,2.14219
6.7728e+11,1.96298,1.77817,-3.49326e+07,5.43243e+07,6.45865e+07,2.14226
6.7731e+11,1.96306,1.77825,-3.49366e+07,5.43227e+07,6.45873e+07,2.14233
6.7734e+11,1.96313,1.77832,-3.49407e+07,5.43211e+07,6.45881e+07,2.14239
6.7737e+11,1.9632,1.7784,-3.49447e+07,5.43194e+07,6.45889e+07,2.14246
6.774e+11,1.96327,1.77848,-3.49488e+07,5.43178e+07,6.45898e+07,2.14253
6.7743e+11,1.96335,1.77856,-3.49528e+07,5.43161e+07,6.45906e+07,2.14259
6.7746e+11,1.96342,1.77864,-3.49569e+07,5.43145e+07,6.45914e+07,2.14266
6.7749e+11,1.96349,1.77872,-3.49609e+07,5.43128e+07,6.45922e+07,2.14273
6.7752e+11,1.96357,1.7788,-3.4965e+07,5.43112e+07,6.4593e+07,2.14279
6.7755e+11,1.96364,1.77888,-3.49691e+07,5.43095e+07,6.45938e+07,2.14286
6.7758e+11,1.96371,1.77895,-3.49731e+07,5.43079e+07,6.45946e+07,2.14293
6.7761e+11,1.96379,1.77903,-3.49772e+07,5.43062e+07,6.45954e+07,2.14299
6.7764e+11,1.96386,1.77911,-3.49812e+07,5.43046e+07,6.45962e+07,2.14306
6.7767e+11,1.96393,1.77919,-3.49853e+07,5.43029e+07,6.45971e+07,2.14313
6.777e+11,1.96401,1.77927,-3.49893e+07,5.43013e+07,6.45979e+07,2.14319
6.7773e+11,1.96408,1.77935,-3.49934e+07,5.42997e+07,6.45987e+07,2.14326
6.7776e+11,1.96415,1.77943,-3.49974e+07,5.4298e+07,6.45995e+07,2.14333
6.7779e+11,1.96423,1.77951,-3.50015e+07,5.42964e+07,6.46003e+07,2.14339
6.7782e+11,1.9643,1.77958,-3.50055e+07,5.42947e+07,6.46011e+07,2.14346
6.7785e+11,1.96437,1.77966,-3.50096e+07,5.42931e+07,6.46019e+07,2.14353
6.7788e+11,1.96445,1.77974,-3.50137e+07,5.42914e+07,6.46027e+07,2.14359
6.7791e+11,1.96452,1.77982,-3.50177e+07,5.42898e+07,6.46035e+07,2.14366
6.7794e+11,1.96459,1.7799,-3.50218e+07,5.42881e+07,6.46044e+07,2.14373
6.7797e+11,1.96466,1.77998,-3.50258e+07,5.42865e+07,6.46052e+07,2.14379
6.78e+11,1.96474,1.78006,-3.50299e+07,5.42848e+07,6.4606e+07,2.14386
6.7803e+11,1.96481,1.78014,-3.50339e+07,5.42832e+07,6.46068e+07,2.14393
6.7806e+11,1.96488,1.78021,-3.5038e+07,5.42815e+07,6.46076e+07,2.14399
6.7809e+11,1.96496,1.78029,-3.5042e+07,5.42799e+07,6.46084e+07,2.14406
6.7812e+11,1.96503,1.78037,-3.50461e+07,5.42782e+07,6.46092e+07,2.14413
6.7815e+11,1.9651,1.78045,-3.50501e+07,5.42766e+07,6.461e+07,2.14419
6.7818e+11,1.96518,1.78053,-3.50542e+07,5.42749e+07,6.46108e+07,2.14426
6.7821e+11,1.96525,1.78061,-3.50582e+07,5.42732e+07,6.46116e+07,2.14432
6.7824e+11,1.96532,1.78069,-3.50623e+07,5.42716e+07,6.46125e+07,2.14439
6.7827e+11,1.9654,1.78077,-3.50663e+07,5.42699e+07,6.46133e+07,2.14446
6.783e+11,1.96547,1.78084,-3.50704e+07,5.42683e+07,6.46141e+07,2.14452
6.7833e+11,1.96554,1.78092,-3.50744e+07,5.42666e+07,6.46149e+07,2.14459
6.7836e+11,1.96562,1.781,-3.50785e+07,5.4265e+07,6.46157e+07,2.14466
6.7839e+11,1.96569,1.78108,-3.50825e+07,5.42633e+07,6.46165e+07,2.14472
6.7842e+11,1.96576,1.78116,-3.50866e+07,5.42617e+07,6.46173e+07,2.14479
6.7845e+11,1.96584,1.78124,-3.50906e+07,5.426e+07,6.46181e+07,2.14486
6.7848e+11,1.96591,1.78132,-3.50947e+07,5.42584e+07,6.46189e+07,2.14492
6.7851e+11,1.96598,1.7814,-3.50987e+07,5.42567e+07,6.46197e+07,2.14499
6.7854e+11,1.96605,1.78148,-3.51028e+07,5.42551e+07,6.46206e+07,2.14506
6.7857e+11,1.96613,1.78155,-3.51068e+07,5.42534e+07,6.46214e+07,2.14512
6.786e+11,1.9662,1.78163,-3.51109e+07,5.42517e+07,6.46222e+07,2.14519
6.7863e+11,1.96627,1.78171,-3.51149e+07,5.42501e+07,6.4623e+07,2.14526
6.7866e+11,1.96635,1.78179,-3.5119e+07,5.42484e+07,6.46238e+07,2.14532
6.7869e+11,1.96642,1.78187,-3.5123e+07,5.42468e+07,6.46246e+07,2.14539
6.7872e+11,1.96649,1.78195,-3.51271e+07,5.42451e+07,6.46254e+07,2.14546
6.7875e+11,1.96657,1.78203,-3.51311e+07,5.42435e+07,6.46262e+07,2.14552
6.7878e+11,1.96664,1.78211,-3.51352e+07,5.42418e+07,6.4627e+07,2.14559
6.7881e+11,1.96671,1.78218,-3.51392e+07,5.42401e+07,6.46278e+07,2.14566
6.7884e+11,1.96679,1.78226,-3.51433e+07,5.42385e+07,6.46287e+07,2.14572
6.7887e+11,1.96686,1.78234,-3.51473e+07,5.42368e+07,6.46295e+07,2.14579
6.789e+11,1.96693,1.78242,-3.51514e+07,5.42352e+07,6.46303e+07,2.14585
6.7893e+11,1.96701,1.7825,-3.51554e+07,5.42335e+07,6.46311e+07,2.14592
6.7896e+11,1.96708,1.78258,-3.51595e+07,5.42319e+07,6.46319e+07,2.14599
6.7899e+11,1.96715,1.78266,-3.51635e+07,5.42302e+07,6.46327e+07,2.14605
6.7902e+11,1.96722,1.78274,-3.51676e+07,5.42285e+07,6.46335e+07,2.14612
6.7905e+11,1.9673,1.78281,-3.51716e+07,5.42269e+07,6.46343e+07,2.14619
6.7908e+11,1.96737,1.78289,-3.51757e+07,5.42252e+07,6.46351e+07,2.14625
6.7911e+11,1.96744,1.78297,-3.51797e+07,5.42236e+07,6.46359e+07,2.14632
6.7914e+11,1.96752,1.78305,-3.51837e+07,5.42219e+07,6.46367e+07,2.14639
6.7917e+11,1.96759,1.78313,-3.51878e+07,5.42202e+07,6.46376e+07,2.14645
6.792e+11,1.96766,1.78321,-3.51918e+07,5.42186e+07,6.46384e+07,2.14652
6.7923e+11,1.96774,1.78329,-3.51959e+07,5.42169e+07,6.46392e+07,2.14659
6.7926e+11,1.96781,1.78337,-3.51999e+07,5.42152e+07,6.464e+07,2.14665
6.7929e+11,1.96788,1.78344,-3.5204e+07,5.42136e+07,6.46408e+07,2.14672
6.7932e+11,1.96796,1.78352,-3.5208e+07,5.42119e+07,6.46416e+07,2.14679
6.7935e+11,1.96803,1.7836,-3.52121e+07,5.42103e+07,6.46424e+07,2.14685
6.7938e+11,1.9681,1.78368,-3.52161e+07,5.42086e+07,6.46432e+07,2.14692
6.7941e+11,1.96817,1.78376,-3.52202e+07,5.42069e+07,6.4644e+07,2.14699
6.7944e+11,1.96825,1.78384,-3.52242e+07,5.42053e+07,6.46448e+07,2.14705
6.7947e+11,1.96832,1.78392,-3.52282e+07,5.42036e+07,6.46456e+07,2.14712
6.795e+11,1.96839,1.784,-3.52323e+07,5.42019e+07,6.46465e+07,2.14718
6.7953e+11,1.96847,1.78407,-3.52363e+07,5.42003e+07,6.46473e+07,2.14725
6.7956e+11,1.96854,1.78415,-3.52404e+07,5.41986e+07,6.46481e+07,2.14732
6.7959e+11,1.96861,1.78423,-3.52444e+07,5.41969e+07,6.46489e+07,2.14738
6.7962e+11,1.96869,1.78431,-3.52485e+07,5.41953e+07,6.46497e+07,2.14745
6.7965e+11,1.96876,1.78439,-3.52525e+07,5.41936e+07,6.46505e+07,2.14752
6.7968e+11,1.96883,1.78447,-3.52565e+07,5.4192e+07,6.46513e+07,2.14758
6.7971e+11,1.96891,1.78455,-3.52606e+07,5.41903e+07,6.46521e+07,2.14765
6.7974e+11,1.96898,1.78463,-3.52646e+07,5.41886e+07,6.46529e+07,2.14772
6.7977e+11,1.96905,1.7847,-3.52687e+07,5.4187e+07,6.46537e+07,2.14778
6.798e+11,1.96913,1.78478,-3.52727e+07,5.41853e+07,6.46545e+07,2.14785
6.7983e+11,1.9692,1.78486,-3.52768e+07,5.41836e+07,6.46554e+07,2.14792
6.7986e+11,1.96927,1.78494,-3.52808e+07,5.4182e+07,6.46562e+07,2.14798
6.7989e+11,1.96934,1.78502,-3.52848e+07,5.41803e+07,6.4657e+07,2.14805
6.7992e+11,1.96942,1.7851,-3.52889e+07,5.41786e+07,6.46578e+07,2.14812
6.7995e+11,1.96949,1.78518,-3.52929e+07,5.4177e+07,6.46586e+07,2.14818
6.7998e+11,1.96956,1.78526,-3.5297e+07,5.41753e+07,6.46594e+07,2.14825
6.8001e+11,1.96964,1.78533,-3.5301e+07,5.41736e+07,6.46602e+07,2.14831
6.8004e+11,1.96971,1.78541,-3.5305e+07,5.41719e+07,6.4661e+07,2.14838
6.8007e+11,1.96978,1.78549,-3.53091e+07,5.41703e+07,6.46618e+07,2.14845
6.801e+11,1.96986,1.78557,-3.53131e+07,5.41686e+07,6.46626e+07,2.14851
6.8013e+11,1.96993,1.78565,-3.53172e+07,5.41669e+07,6.46634e+07,2.14858
6.8016e+11,1.97,1.78573,-3.53212e+07,5.41653e+07,6.46642e+07,2.14865
6.8019e+11,1.97008,1.78581,-3.53253e+07,5.41636e+07,6.46651e+07,2.14871
6.8022e+11,1.97015,1.78589,-3.53293e+07,5.41619e+07,6.46659e+07,2.14878
6.8025e+11,1.97022,1.78596,-3.53333e+07,5.41603e+07,6.46667e+07,2.14885
6.8028e+11,1.97029,1.78604,-3.53374e+07,5.41586e+07,6.46675e+07,2.14891
6.8031e+11,1.97037,1.78612,-3.53414e+07,5.41569e+07,6.46683e+07,2.14898
6.8034e+11,1.97044,1.7862,-3.53454e+07,5.41552e+07,6.46691e+07,2.14905
6.8037e+11,1.97051,1.78628,-3.53495e+07,5.41536e+07,6.46699e+07,2.14911
6.804e+11,1.97059,1.78636,-3.53535e+07,5.41519e+07,6.46707e+07,2.14918
6.8043e+11,1.97066,1.78644,-3.53576e+07,5.41502e+07,6.46715e+07,2.14924
6.8046e+11,1.97073,1.78652,-3.53616e+07,5.41486e+07,6.46723e+07,2.14931
6.8049e+11,1.97081,1.78659,-3.53656e+07,5.41469e+07,6.46731e+07,2.14938
6.8052e+11,1.97088,1.78667,-3.53697e+07,5.41452e+07,6.46739e+07,2.14944
6.8055e+11,1.97095,1.78675,-3.53737e+07,5.41435e+07,6.46747e+07,2.14951
6.8058e+11,1.97103,1.78683,-3.53778e+07,5.41419e+07,6.46756e+07,2.14958
6.8061e+11,1.9711,1.78691,-3.53818e+07,5.41402e+07,6.46764e+07,2.14964
6.8064e+11,1.97117,1.78699,-3.53858e+07,5.41385e+07,6.46772e+07,2.14971
6.8067e+11,1.97124,1.78707,-3.53899e+07,5.41368e+07,6.4678e+07,2.14978
6.807e+11,1.97132,1.78715,-3.53939e+07,5.41352e+07,6.46788e+07,2.14984
6.8073e+11,1.97139,1.78722,-3.53979e+07,5.41335e+07,6.46796e+07,2.14991
6.8076e+11,1.97146,1.7873,-3.5402e+07,5.41318e+07,6.46804e+07,2.14998
6.8079e+11,1.97154,1.78738,-3.5406e+07,5.41301e+07,6.46812e+07,2.15004
6.8082e+11,1.97161,1.78746,-3.54101e+07,5.41285e+07,6.4682e+07,2.15011
6.8085e+11,1.97168,1.78754,-3.54141e+07,5.41268e+07,6.46828e+07,2.15017
6.8088e+11,1.97176,1.78762,-3.54181e+07,5.41251e+07,6.46836e+07,2.15024
6.8091e+11,1.97183,1.7877,-3.54222e+07,5.41234e+07,6.46844e+07,2.15031
6.8094e+11,1.9719,1.78778,-3.54262e+07,5.41218e+07,6.46852e+07,2.15037
6.8097e+11,1.97198,1.78785,-3.54302e+07,5.41201e+07,6.4686e+07,2.15044
6.81e+11,1.97205,1.78793,-3.54343e+07,5.41184e+07,6.46869e+07,2.15051
6.8103e+11,1.97212,1.78801,-3.54383e+07,5.41167e+07,6.46877e+07,2.15057
6.8106e+11,1.97219,1.78809,-3.54423e+07,5.4115e+07,6.46885e+07,2.15064
6.8109e+11,1.97227,1.78817,-3.54464e+07,5.41134e+07,6.46893e+07,2.15071
6.8112e+11,1.97234,1.78825,-3.54504e+07,5.41117e+07,6.46901e+07,2.15077
6.8115e+11,1.97241,1.78833,-3.54544e+07,5.411e+07,6.46909e+07,2.15084
6.8118e+11,1.97249,1.78841,-3.54585e+07,5.41083e+07,6.46917e+07,2.1509
6.8121e+11,1.97256,1.78849,-3.54625e+07,5.41067e+07,6.46925e+07,2.15097
6.8124e+11,1.97263,1.78856,-3.54665e+07,5.4105e+07,6.46933e+07,2.15104
6.8127e+11,1.97271,1.78864,-3.54706e+07,5.41033e+07,6.46941e+07,2.1511
6.813e+11,1.97278,1.78872,-3.54746e+07,5.41016e+07,6.46949e+07,2.15117
6.8133e+11,1.97285,1.7888,-3.54786e+07,5.40999e+07,6.46957e+07,2.15124
6.8136e+11,1.97292,1.78888,-3.54827e+07,5.40983e+07,6.46965e+07,2.1513
6.8139e+11,1.973,1.78896,-3.54867e+07,5.40966e+07,6.46973e+07,2.15137
6.8142e+11,1.97307,1.78904,-3.54907e+07,5.40949e+07,6.46981e+07,2.15144
6.8145e+11,1.97314,1.78912,-3.54948e+07,5.40932e+07,6.4699e+07,2.1515
6.8148e+11,1.97322,1.78919,-3.54988e+07,5.40915e+07,6.46998e+07,2.15157
6.8151e+11,1.97329,1.78927,-3.55028e+07,5.40898e+07,6.47006e+07,2.15164
6.8154e+11,1.97336,1.78935,-3.55069e+07,5.40882e+07,6.47014e+07,2.1517
6.8157e+11,1.97344,1.78943,-3.55109e+07,5.40865e+07,6.47022e+07,2.15177
6.816e+11,1.97351,1.78951,-3.55149e+07,5.40848e+07,6.4703e+07,2.15183
6.8163e+11,1.97358,1.78959,-3.5519e+07,5.40831e+07,6.47038e+07,2.1519
6.8166e+11,1.97366,1.78967,-3.5523e+07,5.40814e+07,6.47046e+07,2.15197
6.8169e+11,1.97373,1.78975,-3.5527e+07,5.40798e+07,6.47054e+07,2.15203
6.8172e+11,1.9738,1.78982,-3.55311e+07,5.40781e+07,6.47062e+07,2.1521
6.8175e+11,1.97387,1.7899,-3.55351e+07,5.40764e+07,6.4707e+07,2.15217
6.8178e+11,1.97395,1.78998,-3.55391e+07,5.40747e+07,6.47078e+07,2.15223
6.8181e+11,1.97402,1.79006,-3.55432e+07,5.4073e+07,6.47086e+07,2.1523
6.8184e+11,1.97409,1.79014,-3.55472e+07,5.40713e+07,6.47094e+07,2.15237
6.8187e+11,1.97417,1.79022,-3.55512e+07,5.40696e+07,6.47102e+07,2.15243
6.819e+11,1.97424,1.7903,-3.55552e+07,5.4068e+07,6.4711e+07,2.1525
6.8193e+11,1.97431,1.79038,-3.55593e+07,5.40663e+07,6.47119e+07,2.15256
6.8196e+11,1.97439,1.79045,-3.55633e+07,5.40646e+07,6.47127e+07,2.15263
6.8199e+11,1.97446,1.79053,-3.55673e+07,5.40629e+07,6.47135e+07,2.1527
6.8202e+11,1.97453,1.79061,-3.55714e+07,5.40612e+07,6.47143e+07,2.15276
6.8205e+11,1.9746,1.79069,-3.55754e+07,5.40595e+07,6.47151e+07,2.15283
6.8208e+11,1.97468,1.79077,-3.55794e+07,5.40578e+07,6.47159e+07,2.1529
6.8211e+11,1.97475,1.79085,-3.55835e+07,5.40562e+07,6.47167e+07,2.15296
6.8214e+11,1.97482,1.79093,-3.55875e+07,5.40545e+07,6.47175e+07,2.15303
6.8217e+11,1.9749,1.79101,-3.55915e+07,5.40528e+07,6.47183e+07,2.15309
6.822e+11,1.97497,1.79108,-3.55955e+07,5.40511e+07,6.47191e+07,2.15316
6.8223e+11,1.97504,1.79116,-3.55996e+07,5.40494e+07,6.47199e+07,2.15323
6.8226e+11,1.97512,1.79124,-3.56036e+07,5.40477e+07,6.47207e+07,2.15329
6.8229e+11,1.97519,1.79132,-3.56076e+07,5.4046e+07,6.47215e+07,2.15336
6.8232e+11,1.97526,1.7914,-3.56116e+07,5.40443e+07,6.47223e+07,2.15343
6.8235e+11,1.97533,1.79148,-3.56157e+07,5.40426e+07,6.47231e+07,2.15349
6.8238e+11,1.97541,1.79156,-3.56197e+07,5.4041e+07,6.47239e+07,2.15356
6.8241e+11,1.97548,1.79164,-3.56237e+07,5.40393e+07,6.47247e+07,2.15363
6.8244e+11,1.97555,1.79171,-3.56278e+07,5.40376e+07,6.47256e+07,2.15369
6.8247e+11,1.97563,1.79179,-3.56318e+07,5.40359e+07,6.47264e+07,2.15376
6.825e+11,1.9757,1.79187,-3.56358e+07,5.40342e+07,6.47272e+07,2.15382
6.8253e+11,1.97577,1.79195,-3.56398e+07,5.40325e+07,6.4728e+07,2.15389
6.8256e+11,1.97585,1.79203,-3.56439e+07,5.40308e+07,6.47288e+07,2.15396
6.8259e+11,1.97592,1.79211,-3.56479e+07,5.40291e+07,6.47296e+07,2.15402
6.8262e+11,1.97599,1.79219,-3.56519e+07,5.40274e+07,6.47304e+07,2.15409
6.8265e+11,1.97606,1.79227,-3.56559e+07,5.40257e+07,6.47312e+07,2.15416
6.8268e+11,1.97614,1.79234,-3.566e+07,5.4024e+07,6.4732e+07,2.15422
6.8271e+11,1.97621,1.79242,-3.5664e+07,5.40224e+07,6.47328e+07,2.15429
6.8274e+11,1.97628,1.7925,-3.5668e+07,5.40207e+07,6.47336e+07,2.15435
6.8277e+11,1.97636,1.79258,-3.5672e+07,5.4019e+07,6.47344e+07,2.15442
6.828e+11,1.97643,1.79266,-3.56761e+07,5.40173e+07,6.47352e+07,2.15449
6.8283e+11,1.9765,1.79274,-3.56801e+07,5.40156e+07,6.4736e+07,2.15455
6.8286e+11,1.97658,1.79282,-3.56841e+07,5.40139e+07,6.47368e+07,2.15462
6.8289e+11,1.97665,1.7929,-3.56881e+07,5.40122e+07,6.47376e+07,2.15469
6.8292e+11,1.97672,1.79297,-3.56922e+07,5.40105e+07,6.47384e+07,2.15475
6.8295e+11,1.97679,1.79305,-3.56962e+07,5.40088e+07,6.47392e+07,2.15482
6.8298e+11,1.97687,1.79313,-3.57002e+07,5.40071e+07,6.474e+07,2.15489
6.8301e+11,1.97694,1.79321,-3.57042e+07,5.40054e+07,6.47408e+07,2.15495
6.8304e+11,1.97701,1.79329,-3.57083e+07,5.40037e+07,6.47417e+07,2.15502
6.8307e+11,1.97709,1.79337,-3.57123e+07,5.4002e+07,6.47425e+07,2.15508
6.831e+11,1.97716,1.79345,-3.57163e+07,5.40003e+07,6.47433e+07,2.15515
6.8313e+11,1.97723,1.79353,-3.57203e+07,5.39986e+07,6.47441e+07,2.15522
6.8316e+11,1.97731,1.7936,-3.57243e+07,5.39969e+07,6.47449e+07,2.15528
6.8319e+11,1.97738,1.79368,-3.57284e+07,5.39952e+07,6.47457e+07,2.15535
6.8322e+11,1.97745,1.79376,-3.57324e+07,5.39935e+07,6.47465e+07,2.15542
6.8325e+11,1.97752,1.79384,-3.57364e+07,5.39918e+07,6.47473e+07,2.15548
6.8328e+11,1.9776,1.79392,-3.57404e+07,5.39901e+07,6.47481e+07,2.15555
6.8331e+11,1.97767,1.794,-3.57445e+07,5.39884e+07,6.47489e+07,2.15561
6.8334e+11,1.97774,1.79408,-3.57485e+07,5.39868e+07,6.47497e+07,2.15568
6.8337e+11,1.97782,1.79416,-3.57525e+07,5.39851e+07,6.47505e+07,2.15575
6.834e+11,1.97789,1.79423,-3.57565e+07,5.39834e+07,6.47513e+07,2.15581
6.8343e+11,1.97796,1.79431,-3.57605e+07,5.39817e+07,6.47521e+07,2.15588
6.8346e+11,1.97804,1.79439,-3.57646e+07,5.398e+07,6.47529e+07,2.15595
6.8349e+11,1.97811,1.79447,-3.57686e+07,5.39783e+07,6.47537e+07,2.15601
6.8352e+11,1.97818,1.79455,-3.57726e+07,5.39766e+07,6.47545e+07,2.15608
6.8355e+11,1.97825,1.79463,-3.57766e+07,5.39749e+07,6.47553e+07,2.15614
6.8358e+11,1.97833,1.79471,-3.57806e+07,5.39732e+07,6.47561e+07,2.15621
6.8361e+11,1.9784,1.79479,-3.57847e+07,5.39715e+07,6.47569e+07,2.15628
6.8364e+11,1.97847,1.79486,-3.57887e+07,5.39698e+07,6.47577e+07,2.15634
6.8367e+11,1.97855,1.79494,-3.57927e+07,5.39681e+07,6.47585e+07,2.15641
6.837e+11,1.97862,1.79502,-3.57967e+07,5.39664e+07,6.47593e+07,2.15648
6.8373e+11,1.97869,1.7951,-3.58007e+07,5.39647e+07,6.47601e+07,2.15654
6.8376e+11,1.97877,1.79518,-3.58048e+07,5.39629e+07,6.4761e+07,2.15661
6.8379e+11,1.97884,1.79526,-3.58088e+07,5.39612e+07,6.47618e+07,2.15667
6.8382e+11,1.97891,1.79534,-3.58128e+07,5.39595e+07,6.47626e+07,2.15674
6.8385e+11,1.97898,1.79542,-3.58168e+07,5.39578e+07,6.47634e+07,2.15681
6.8388e+11,1.97906,1.79549,-3.58208e+07,5.39561e+07,6.47642e+07,2.15687
6.8391e+11,1.97913,1.79557,-3.58249e+07,5.39544e+07,6.4765e+07,2.15694
6.8394e+11,1.9792,1.79565,-3.58289e+07,5.39527e+07,6.47658e+07,2.15701
6.8397e+11,1.97928,1.79573,-3.58329e+07,5.3951e+07,6.47666e+07,2.15707
6.84e+11,1.97935,1.79581,-3.58369e+07,5.39493e+07,6.47674e+07,2.15714
6.8403e+11,1.97942,1.79589,-3.58409e+07,5.39476e+07,6.47682e+07,2.1572
6.8406e+11,1.9795,1.79597,-3.58449e+07,5.39459e+07,6.4769e+07,2.15727
6.8409e+11,1.97957,1.79605,-3.5849e+07,5.39442e+07,6.47698e+07,2.15734
6.8412e+11,1.97964,1.79613,-3.5853e+07,5.39425e+07,6.47706e+07,2.1574
6.8415e+11,1.97971,1.7962,-3.5857e+07,5.39408e+07,6.47714e+07,2.15747
6.8418e+11,1.97979,1.79628,-3.5861e+07,5.39391e+07,6.47722e+07,2.15754
6.8421e+11,1.97986,1.79636,-3.5865e+07,5.39374e+07,6.4773e+07,2.1576
6.8424e+11,1.97993,1.79644,-3.5869e+07,5.39357e+07,6.47738e+07,2.15767
6.8427e+11,1.98001,1.79652,-3.58731e+07,5.3934e+07,6.47746e+07,2.15773
6.843e+11,1.98008,1.7966,-3.58771e+07,5.39323e+07,6.47754e+07,2.1578
6.8433e+11,1.98015,1.79668,-3.58811e+07,5.39306e+07,6.47762e+07,2.15787
